ID товара,Название,Автор,Цикл,Том,Категория,Подкатегории,Издательство,Серия,Год издания,Возрастные ограничения,Переводчик,Художник,Цена,Цена со скидкой,Рейтинг,Кол-во оценок,ISBN,Аннотация,Отрывок,Обложка,Кол-во страниц,Тип обложки,Формат,Вес,Тираж,Наличие на сайте,Поступит в продажу,Наличие в магазинах,Наличие в местных магазинах,Карта
2849398,Лучшие повести для девочек,Л.А. Чарская,-,-,Детская художественная литература,"Проза для детей. Повести, рассказы",АСТ,Золотая классика — детям!,2021,12+,-,-,675,604,2.75,4,978-5-17-135412-1,"В книгу ""Лучшие повести для девочек"" вошли три самые известные повести Лидии Чарской: ""Записки институтки"" и ""Княжная Джаваха"" - о девочках, ученицах института благородных девиц, и ""Сибирочка"" - приключенческая повесть о маленькой княжне, потерянной в тайге, чудесным образом выжившей в плену у разбойников, выступавшей в цирке с хищными животными и нашедшей в конце концов своего отца. Для среднего школьного возраста.",https://img-gorod.ru/28/493/2849398.pdf,https://img-gorod.ru/28/493/2849398_detail.jpg,766,Твердая бумажная,20.6 x 13 x 4,630,3000,Нет в наличии,-,254 магазина,42 магазина (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2849398
2849426,Милый дом Чи. Книга 7,Конами Каната,-,-,Детская художественная литература,Комиксы для детей,Азбука,-,2021,0+,Даровская Е.,-,516,516,4.71,17,978-5-389-19164-8,"Не по годам самостоятельная малышка Чи заигралась ночью в парке. Увязавшись за своим новым и очень вредным приятелем, она оказалась там, где никогда не бывала. Вокруг всё такое незнакомое и интересное, но как же ей вернуться к Ёхэю, маме и папе? Хорошо, что Черныш всегда рядом и готов протянуть Чи лапу помощи! Пушистую гулёну наверняка уже заждались дома…",-,https://img-gorod.ru/28/494/2849426_detail.jpg,152,Интегральная,18.5 x 13.4 x 1,170,5000,Нет в наличии,-,41 магазин,9 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2849426
2846294,Лесные жители. Познакомимся поближе! Энциклопедия для самых маленьких. Наклейки + викторина,"Денс Юдит, Пухола Китти",-,-,Детская научно-популярная литература,Первые энциклопедии для малышей (0-6 л.),НД Плэй,Энциклопедия для малышей,2021,0+,Валишин М.,Надь А.,190,190,0.0,0,978-5-00158-474-2,"Энциклопедия для самых маленьких ""Познакомимся поближе! Лесные жители"" с наклейками и викториной. Все животные на страницах этой книги! Прочитайте книгу, разверните клапаны и ответьте на вопросы викторины. Короткая и интересная информация о том, где живут разные животные, чем питаются и как ведут себя в детстве. После знакомства со всеми животными ребенок может ответить на вопросы викторины. Каждое животное расскажет о себе, а малышу нужно догадаться, кто это, и найти на листе наклеек его портрет. Ребенок узнает много нового и ему наверняка понравится приклеивать наклейки, чтобы заполнить страницы! Собрав всю серию наших энциклопедий с наклейками, малыш будешь знать всё о животном мире.",-,https://img-gorod.ru/28/462/2846294_detail.jpg,24,Мягкая бумажная,22 x 22 x 0.2,120,3000,Нет в наличии,-,-,-,-
2846296,Обитатели фермы. Познакомимся поближе! Энциклопедия для самых маленьких. Наклейки + викторина,"Денс Юдит, Пухола Китти",-,-,Детская научно-популярная литература,Первые энциклопедии для малышей (0-6 л.),НД Плэй,Энциклопедия для малышей,2021,0+,Валишин М.,Надь А.,190,190,0.0,0,978-5-00158-473-5,"Все животные на страницах этой книги! Прочитайте книгу, разверните клапаны и ответьте на вопросы викторины.",-,https://img-gorod.ru/28/462/2846296_detail.jpg,24,Мягкая бумажная,22 x 22 x 0.2,120,3000,Нет в наличии,-,1 магазин,-,https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846296
2848252,Ужин начинается в полночь. Семь жутких историй,Росс Монтгомери,-,-,Детская художественная литература,"Проза для детей. Повести, рассказы",РИПОЛ классик,Horror Story,2021,12+,"Смирнов П., Смирнов И.",-,827,827,4.75,4,978-5-386-14196-7,"В каждый канун Рождества, когда Соулс-колледж закрывается и все огни гаснут, что-то в нем неуловимо меняется. Под покровом ночи, ровно в полночь собираются на призрачный пир все те, кто терпеть не может праздник и участвует в конкурсе на самую жуткую историю… Итак, дорогой друг, в небе загорелись звезды, свет погас, стол накрыт, а гости прибывают. У каждого припасена своя леденящая душу история. Приглашаем тебя присоединиться к этому великолепному пиршеству, полному жути и мистики. Осмелишься ли ты принять участие в рождественском ужине духов?",-,https://img-gorod.ru/28/482/2848252_detail.jpg,192,Твердая бумажная,20.7 x 13.3 x 1.5,250,-,Нет в наличии,-,2 магазина,2 магазина (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2848252
2846345,Клад для маленьких мусульман,Малика Умм Яхья,-,-,Детская религиозная литература,,ИД Хузур-Спокойствие,-,2021,6+,-,-,500,500,3.75,4,978-5-6045722-2-1,"Это - первый мусульманский справочник-энциклопедия с красочными иллюстрациями для наших юных деток. В ней вы найдете много всего интересного, необычного и веселого. Вас ждет путешествие по разным странам, вкусные рецепты, необычные задания. И всё это параллельно со знаниями по Исламу, которые понадобятся в повседневной жизни.",-,https://img-gorod.ru/28/463/2846345_detail.jpg,108,Мягкая бумажная,29.5 x 20.7 x 0.5,250,1000,Нет в наличии,-,3 магазина,2 магазина (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846345
2846565,Зоопарк. 6 макси-пазлов внутри,"Киган А., Чемеркина М. (худ.)",-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,ХГМ Групп Malamalama,Чудо-пазлы,2021,0+,-,"Киган А., Чемеркина М.",362,362,0.0,0,978-5-00134-523-7,"""Чудо-пазлы. Зоопарк"" — это занимательная книжка с пазлами, на 12 страницах которой находятся весёлые стихи и 6 крупных пазлов. Ребёнок сможет легко извлечь такие пазлы, соединить их между собой и собрать ""паровозик"", перемещая фигурки по своему усмотрению. Яркая и контрастная печать делает картинки максимально насыщенными. Страницы изготовлены из качественного и плотного картона.",-,https://img-gorod.ru/28/465/2846565_detail.jpg,12,Картон,16 x 16 x 1.5,230,2000,Нет в наличии,-,11 магазинов,3 магазина (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846565
2846571,Цвета. 6 макси-пазлов внутри,"Гузь А., Бердюгина Т., Чемеркина М. (худ.)",-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,ХГМ Групп Malamalama,Чудо-пазлы,2021,0+,-,"Гузь А., Бердюгина Т., Чемеркина М.",362,362,0.0,0,978-5-00134-578-7,"""Чудо-пазлы. Цвета"" — это занимательная книжка с пазлами, на 12 страницах которой находятся весёлые стихи и 6 макси-пазлов. Ребёнок сможет легко извлечь такие пазлы благодаря выемке для детских пальчиков. Яркая и контрастная печать делает картинки максимально насыщенными. Страницы издания изготовлены из качественного и плотного картона.",-,https://img-gorod.ru/28/465/2846571_detail.jpg,12,Картон,16 x 16 x 1.5,230,2000,Нет в наличии,-,-,-,-
2846613,"Сказки, пословицы, песни Белгородской черты",Горошников В. (ред.),-,-,Детская художественная литература,Сказки,Медиарост,-,2020,6+,-,-,1100,1100,5.0,1,978-5-906071-34-7,"В сборник вошли 15 классических русских сказок, бытовавших на территории южнорусского порубежья; народные песни, записанные в сёлах бывшей Белгородской черты, а также мудрые пословицы и мелкие поговорки.",-,https://img-gorod.ru/28/466/2846613_detail.jpg,296,Твердая глянцевая,29 x 25.2 x 2.6,1400,3500,Нет в наличии,-,3 магазина,-,https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846613
2846997,"Волшебная раскраска ""Принцесса Disney""",Пименова Т. (ред.),-,-,Детская художественная литература,Раскраски,Лев,Волшебная раскраска,2021,0+,-,-,97,97,3.0,1,978-5-4471-7076-9,Волшебная раскраска для детей младшего школьного возраста.,-,https://img-gorod.ru/28/469/2846997_detail.jpg,16,Мягкая глянцевая,28.5 x 21.5 x 0.2,80,8000,Нет в наличии,-,-,-,-
2847001,"Волшебная раскраска ""Холодное сердце""",Пименова Т. (ред.),-,-,Детская художественная литература,Раскраски,Лев,Волшебная раскраска,2021,0+,-,-,97,97,3.0,1,978-5-4471-7077-6,Волшебная раскраска для детей младшего школьного возраста.,-,https://img-gorod.ru/28/470/2847001_detail.jpg,16,Мягкая глянцевая,28.5 x 21.5 x 0.2,80,8000,Нет в наличии,-,1 магазин,-,https://www.chitai-gorod.ru/shops/reserve/?elem_id=2847001
2847002,"Волшебная раскраска ""Щенячий патруль""",Токарева Е. (ред.),-,-,Детская художественная литература,Раскраски,Лев,Волшебная раскраска,2021,0+,-,-,97,97,0.0,0,978-5-4471-7083-7,Волшебная раскраска для детей младшего школьного возраста.,-,https://img-gorod.ru/28/470/2847002_detail.jpg,16,Мягкая глянцевая,28.4 x 21.4 x 0.2,80,8000,Нет в наличии,-,1 магазин,-,https://www.chitai-gorod.ru/shops/reserve/?elem_id=2847002
2847003,"Волшебная раскраска ""Энчантималс""",Пименова Р. (ред.),-,-,Детская художественная литература,Раскраски,Лев,Волшебная раскраска,2021,0+,-,-,97,97,0.0,0,978-5-4471-7084-4,Волшебная раскраска для детей младшего школьного возраста.,-,https://img-gorod.ru/28/470/2847003_detail.jpg,16,Мягкая глянцевая,28.5 x 21.5 x 0.2,80,8000,Нет в наличии,-,-,-,-
2848294,Я ужасно злюсь!: 7 историй для работы с агрессией,Нина Ливенцова,-,-,Детская художественная литература,"Проза для детей. Повести, рассказы",Феникс,Книга-помощник,2022,0+,-,-,364,364,4.38,8,978-5-222-37929-5,"Сильные эмоции, в том числе раздражение, злость, гнев, агрессия, — неотъемлемая часть жизни. Не нужно запрещать ребёнку злиться, но научить его понимать свои чувства и выражать их без вреда для себя и окружающих совершенно необходимо. Автор книги Нина Ливенцова — психолог и блогер, которому доверяют более 100 000 читателей. Она создала семь увлекательных историй, которые помогут ребёнку разобраться в эмоционально сложных ситуациях, а также составила списки практических заданий для детей и рекомендаций для родителей, благодаря которым работа с агрессией будет наиболее эффективна.",-,https://img-gorod.ru/28/482/2848294_detail.jpg,61,Мягкая бумажная,25.3 x 19.5 x 0.5,180,-,Нет в наличии,-,110 магазинов,16 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2848294
2848433,Dungeons & Dragons. Чудовища и прочие существа,"Джим Заб, Стейси Кинг, Эндрю Вилер",-,-,Детское творчество и досуг,Все для детских игр/Домашние игры. Игры вне дома,АСТ,Dungeons & Dragons. Библиотека юного искателя приключений,2021,12+,Нечаева И.,-,825,673,3.6,10,978-5-17-120090-9,"Вы держите в руках захватывающее — и единственное в своем роде — руководство по созданию жутких, зловещих и свирепых существ для самой популярной в мире настольной ролевой игры — «DUNGEONS & DRAGONS»®. Благодаря новым восхитительным иллюстрациям и результатам исследований экспертов, книга «Чудовища и прочие существа» предоставляет начинающим игрокам всю информацию о тех, с кем может столкнуться искатель приключений, исследуя глубокие подземные пещеры или дремучие леса, морские просторы или заоблачные выси. Если вам не терпится приступить к разработке собственных сценариев D&D, это руководство станет идеальной отправной точкой для вашей — и только вашей! — эпической истории в мире фэнтези!",https://img-gorod.ru/28/484/2848433.pdf,https://img-gorod.ru/28/484/2848433_detail.jpg,112,Твердая бумажная,22.2 x 15.5 x 1.2,360,2500,Нет в наличии,-,81 магазин,19 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2848433
2846989,Волшебная кисточка. Корейская сказка в пересказе Ирины Цхай,Ирина Цхай,-,-,Детская художественная литература,Сказки,Примула,-,2020,6+,-,Казанцева И.,581,581,5.0,1,978-5-6043610-4-7,"Уникальный проект для семейного чтения объединил необычную народную сказку, оригинальные иллюстрации, выполненные в песчаной графике, и увлекательные сведения о культуре древней и современной Кореи. История мальчика-сироты, который мечтает научиться рисовать и с помощью волшебной кисточки побеждает зло, рассказывает о великой силе искусства, о том, как много нужно трудиться на пути к своей мечте, о любви – к людям, к себе, к миру.",-,https://img-gorod.ru/28/469/2846989_detail.jpg,48,Твердая бумажная,23.5 x 23.5 x 0.7,300,1500,Нет в наличии,-,2 магазина,-,https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846989
2847924,Летающий день рождения,Эрик Лилипут,-,-,Детская художественная литература,Приключения,Эксмодетство,Ула и Хоп. Веселые приключения крошек,2021,6+,Беленькая Н.М.,Лопес Л.,489,102,3.75,4,978-5-04-108859-0,"Друг крошек Дани собирается на день рождения! Ула и Хоп никогда раньше не слышали о таком диковинном празднике. Говорят, в этот день дети задувают свечи на большом торте. Вот только Ула и Хоп не уверены, что это безопасно. Что, если, задув свечи, Дани тут же превратится в старика?! Они просто обязаны предотвратить это и пойти на праздник вместе с ним. Но они ещё не знают, как много сюрпризов их там ждёт! Нет никаких сомнений, что это будет незабываемое приключение!",https://img-gorod.ru/28/479/2847924.pdf,https://img-gorod.ru/28/479/2847924_detail.jpg,128,Твердая бумажная,21 x 15 x 1,280,5000,Нет в наличии,-,68 магазинов,10 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2847924
2846939,Стань лучше и добейся успеха. Жизненные навыки для целеустремлённых детей,"Даниэль Браун, Нейтан Кай",-,-,Детская научно-популярная литература,Общественные науки,Эксмо,Teenagers' life. Добейся успеха!,2021,6+,Смирнов А.,-,675,675,4.57,7,978-5-04-117654-9,"Какая твоя самая большая мечта? Может быть, стать известным учёным, победить на Олимпийских играх, попасть в рок-группу, открыть ресторан или написать фантастический роман? У всех людей разные цели, которые и делают нас уникальными. Но к чему бы ты ни стремился, чтобы добиться результата, потребуются определённые навыки. И эта книга поможет тебе их освоить! Она расскажет о правильном планировании своего времени, о создании позитивного образа мышления, о развитии усидчивости и самоорганизации, об умении принимать проигрыши, извлекать из них полезные уроки и говорить ""да"" новым возможностям, о повышении самооценки, о здоровом питании и обо многих других вещах, важных и необходимых для достижения успеха.",https://img-gorod.ru/28/469/2846939.pdf,https://img-gorod.ru/28/469/2846939_detail.jpg,120,Твердая бумажная,24 x 16.6 x 1,310,3000,Нет в наличии,-,186 магазинов,26 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846939
2846289,Полное собрание стихотворений для детей,Михаил Яснов,-,-,Детская художественная литература,Стихи и песни,Дом детской книги,-,2020,0+,-,Веселов А.А.,1980,1980,0.0,0,978-5-6040763-9-2,"""Полное собрание стихотворений для детей"" Михаила Яснова выходит в год 75-летия поэта. В книгу вошли практически все произведения из предыдущих сборников поэта, а также не печатавшиеся прежде и новые стихотворения. Автор рассказывает ребенку об окружающем его мире: семье, доме, домашних животных, играх, друзьях, и шире - о маленьких и больших проблемах детства, его печалях и радостях. И прежде всего - о гармонии, красоте и доброте. Стихотворения в книге растут вместе с читателем - они объединены в разделы по возрасту от трех до девяти лет. Это время, когда ребенок учится читать, фантазировать, задумывается о жизни. Книга адресована не только детям, но и их родителям - всем, кто любит детскую поэзию и поэзию Михаила Яснова особенно.",-,https://img-gorod.ru/28/462/2846289_detail.jpg,640,Интегральная,18.4 x 17.4 x 5.5,820,1000,Нет в наличии,-,4 магазина,1 магазин (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846289
2846419,Приключения и путешествия барона Мюнхгаузена,"Рудольф Эрих Распе, Готфрид Август Бюргер",-,-,Детская художественная литература,"Проза для детей. Повести, рассказы",СЗКЭО,Библиотека мировой литературы,2021,-,Е.И. Пескова,Г. Доре,551,551,4.33,6,978-5-9603-0617-1,"Удивительные приключения неутомимого путешественника, ловкача и хитреца барона Мюнхгаузена даны в дополненном переводе Екатерины Ивановны Песковской, наиболее точном и близком к оригиналу немецкого издания 1786 г. Книга оформлена классическими иллюстрациями французского гравера и живописца Гюстава Доре, выполненными к хрестоматийному французскому изданию Шарля Фюрна.",-,https://img-gorod.ru/28/464/2846419_detail.jpg,224,Твердая бумажная,24.7 x 18 x 2.4,600,3100,Нет в наличии,-,77 магазинов,7 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846419
2846551,Девочка Бусинка с берегов Охотского моря. Эвенкийские сказки,Галина Емельянова,-,-,Детская художественная литература,Сказки,БХВ-Петербург,Сказки народов России,2021,0+,-,К. Соловьева,925,925,4.8,5,978-5-9775-6641-4,"Книга познакомит юных читателей со сказками эвенков, малого народа проживающего в Восточной Сибири, на берегу сурового Охотского моря. Эвенки занимаются оленеводством, рыболовством, охотой. А ещё разводят собак, которые помогают присматривать за стадом оленей, охотиться и передвигаться на большие расстояния. Автор Галина Емельянова сделала главной героиней своих сказок девочку по имени Бусинка — смелую, отважную, любящую близких, природу родного края и верящую в то, что добро обязательно победит зло. Помогают ей в этом храбрый пёс Норче, животные и герои эвенкийского эпоса.",-,https://img-gorod.ru/28/465/2846551_detail.jpg,80,Твердая бумажная,29.3 x 21.3 x 0.9,560,2500,Нет в наличии,-,46 магазинов,10 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846551
2846197,История письменности: от клинописи до эмодзи,Виталий Константинов,-,-,Детская художественная литература,Комиксы для детей,Пешком в историю,Комиксы,2022,12+,А. Константинова,-,1260,1260,5.0,1,978-5-907471-35-1,"В своем новом познавательном комиксе «История и письменности: от клинописи до эмодзи» Виталий Константинов рассказывает о том, как человек придумывал записывать знаками то, что хотел запомнить, как возникли разные системы письменности и чем друг от друга отличаются, например, логографическое, слоговое, консонантное письмо и алфавит. Его рассказ развертывается во времени и пространстве: от клинописи и иероглифов до новых систем письма, появившихся во второй половине ХХ века в Африке и алфавита клингонского языка из сериала «Звёздный путь». Вместе с автором мы путешествуем по Азии, Европе, Америке, Австралии и Океании – и везде находим разные виды письма и его создателей. Одни прославили свое имя в веках, как армянский учёный Месроп Маштоц, придумавший сразу несколько алфавитов, которые используются и по сей день, а труды других современники не оценили. Так случилось, например, в XIX столетии с Наумом Векилхарджи, создавшим для албанцев виткутьский алфавит, и с римским императором Клавдием в I веке н.э. – он предложил всего три новые буквы, которыми римляне вовсе не хотели пользоваться. Эта книга дает общее представление об истории письменности и том, как она может быть устроена. Здесь, конечно, было бы невозможно описать все созданные человечеством системы письменности - учёные насчитывают их почти 300. Некоторые из этих систем до сих пор не расшифрованы и ждут своего первооткрывателя! Путешествие по миру знаков получилось и познавательным, и захватывающим, оно заинтересует и неподготовленного читателя, и того, кто увлекается языкознанием или типографикой.",-,https://img-gorod.ru/28/461/2846197_detail.jpg,80,Твердая бумажная,33.8 x 25.2 x 1,630,3000,Нет в наличии,-,2 магазина,-,https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846197
2846444,"Приключения Буратино, или Золотой ключик",А.Н. Толстой,-,-,Детская художественная литература,Сказки,Малыш,Лучшие сказочники,2021,0+,-,Владимирский Л.,745,614,2.5,4,978-5-17-136560-8,"А. Н. Толстой в детстве очень любил сказку итальянского писателя Карло Коллоди ""Приключения Пиноккио. Похождения деревянной куклы"". Настолько любил, что решил пересказать эту историю для русскоязычных детей. Так получилась сказка ""Золотой ключик, или Приключения Буратино"". История смелого и озорного Буратино полюбилась детям. А. Н. Толстой захотел познакомить с деревянным мальчишкой и самых маленьких читателей. Так появилась сказка ""Приключения Буратино, или Золотой ключик"". Художник Леонид Владимирский нашёл эту историю и нарисовал к ней много рисунков, получилась книжка-картинка о непоседливом и обаятельном Буратино. Книга идеально подходит для первого знакомства малышей с приключениями деревянного героя. Для дошкольного возраста.",https://img-gorod.ru/28/464/2846444.pdf,https://img-gorod.ru/28/464/2846444_detail.jpg,125,Твердая глянцевая,26 x 20.5 x 1.5,620,3000,Нет в наличии,-,329 магазинов,40 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846444
2846250,Вовка - добрая душа,Агния Барто,-,-,Детская художественная литература,Стихи и песни,Малыш,"Малыш, читай!",2021,0+,-,Сутеев В.,109,109,3.0,1,978-5-17-136569-1,"""Вовка – добрая душа"" - цикл стихотворений Агнии Барто о мальчике Вовке, который добр, смел и стремится всем помочь. В книгу вошла часть стихотворений из этого знаменитого цикла с рисунками знаменитого художника В. Сутеева. Эти иллюстрации впервые за долгое время выходят в отдельной книге. Для дошкольного возраста.",-,https://img-gorod.ru/28/462/2846250_detail.jpg,-,Мягкая бумажная,28 x 21 x 0.1,40,5000,Нет в наличии,-,81 магазин,11 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846250
2846251,Песенки Винни-Пуха,Борис Заходер,-,-,Детская художественная литература,Стихи и песни,Малыш,"Малыш, читай!",2021,0+,-,Запесочная Е.,109,94,0.0,0,978-5-17-135393-3,"Отчего Винни-Пух вдруг запел весёлые песенки? Да просто у него хорошее настроение! И у тебя тоже настроение станет отличным, когда ты прочитаешь эту книжку. Почему? Да потому что тебя наверняка похвалят родители (а это всегда приятно!), ведь ты прочитаешь эту книжку сам. В серии ""Малыш, читай!"" мы используем специальный шрифт, от которого у начинающих читателей не устанут глазки, а также короткие тексты и большие яркие картинки, чтобы ребёнок смог самостоятельно понять прочитанное и не заскучать!",-,https://img-gorod.ru/28/462/2846251_detail.jpg,-,Мягкая бумажная,28 x 21 x 0.1,40,5000,Нет в наличии,-,67 магазинов,6 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846251
2846276,Волшебник Изумрудного города,А.М. Волков,Волшебник Изумрудного города,1,Детская художественная литература,Сказки,АСТ,Главные книги для детей,2021,6+,-,Л.В. Владимирский,995,995,3.0,5,978-5-17-135886-0,"""Волшебник Изумрудного города"" – безусловно, одна из главных книг в детской литературе. Увлекательная история путешествия девочки Элли по Волшебной стране навсегда остаётся в сердцах читателей, ведь эта сказка о дружбе, преданности и любви. Великий и Ужасный Гудвин, исполняя заветные желания Страшилы, Железного Дровосека и Трусливого Льва, на самом деле даёт им то, что у них было всегда, – гибкий ум, доброе, полное любви сердце и отчаянную храбрость. Художник книги – Леонид Владимирский. Александр Волков, автор сказочной повести, считал его иллюстрации лучшими из всех, что были нарисованы к циклу ""Волшебник Изумрудного города"". Для среднего школьного возраста.",https://img-gorod.ru/28/462/2846276.pdf,https://img-gorod.ru/28/462/2846276_detail.jpg,190,Твердая глянцевая,28.8 x 21.4 x 1.6,770,3000,Нет в наличии,-,257 магазинов,34 магазина (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2846276
2845030,"Раскрашиваем пальчиками ""Три Кота""",Гальцева Т. (ред.),-,-,Детская художественная литература,Раскраски,Лев,Раскрашиваем пальчиками,2021,0+,-,-,97,97,0.0,0,978-5-4471-7100-1,Развивающие задания для развития мелкой моторики и внимания.,-,https://img-gorod.ru/28/450/2845030_detail.jpg,-,Мягкая глянцевая,28.4 x 21.4 x 0.2,70,8000,Нет в наличии,-,-,-,-
2845032,"Развивающая книжка ""Времена года. Три Кота""",Виноградова Е. (ред.),-,-,Детская художественная литература,Книги-игрушки/Книги с наклейками,Лев,Обучающие наклейки для малышей,2021,0+,-,-,231,231,0.0,0,978-5-4471-6802-5,"Вместе с любимыми героями малыш сможет играть, фантазировать и развивать мелкую моторику. А в процессе игры он легко узнает времена года. Помогите ребёнку отыскать и приклеить подходящие предметы.",-,https://img-gorod.ru/28/450/2845032_detail.jpg,-,Мягкая глянцевая,19.4 x 19.4 x 0.2,60,10000,Нет в наличии,-,-,-,-
2839398,Снежные истории,Ирина Карпенко,-,-,Детская научно-популярная литература,Естественные науки,РОССПЭН,-,2020,6+,-,"Ю. Поротова, Е. Поротов",448,448,0.0,0,978-5-8243-2407-5,"Все прекрасно знают, как выглядит снег и когда он появляется. Но почему же его изучают и зачем ему посвящают стихи и музыку? Какие секреты он хранит и что скрывается зимой под его покровом? О том, кого вдохновлял снег, как люди путешествовали в снежные страны, кто живет под снегом, - рассказывается в «Снежных историях».",-,https://img-gorod.ru/28/393/2839398_detail.jpg,79,Твердая глянцевая,24.7 x 17.5 x 0.8,360,700,Нет в наличии,-,-,-,-
2843451,В зоопарке,Е. Беляева,-,-,Детская художественная литература,Книги-игрушки/Книги - игрушки,НД Плэй,Крутые крутилки,2020,0+,-,-,224,224,0.0,0,978-5-00158-378-3,Уникальные книги для малышей с меняющимися картинками. С поворотом колеса одна картинка превращается в другую. Покрути и узнай!,-,https://img-gorod.ru/28/434/2843451_detail.jpg,10,Картон,18.9 x 16.4 x 1.8,120,5000,Нет в наличии,-,-,-,-
2843455,Транспорт,Е. Беляева,-,-,Детская художественная литература,Книги-игрушки/Книги - игрушки,НД Плэй,Крутые крутилки,2020,0+,-,-,224,224,0.0,0,978-5-00158-376-9,Уникальные книги для малышей с меняющимися картинками. С поворотом колеса одна картинка превращается в другую. Покрути и узнай!,-,https://img-gorod.ru/28/434/2843455_detail.jpg,10,Картон,19 x 16.4 x 1.8,120,5000,Нет в наличии,-,-,-,-
2843456,Раскраска с магнитной одевашкой. L.O.L. Surprise! Маленькие модницы,Е. Новикова,-,-,Детская художественная литература,Раскраски,НД Плэй,Раскраска с магнитным листом,2021,0+,-,-,206,206,0.0,0,978-5-00158-358-5,"Добро пожаловать в увлекательный мир крошек L.O.L. Surprise! Ребенка ждут увлекательные игры, раскраски и творческие задания. Раскраски с изображением любимых героев способствуют развитию мелкой моторики, образного мышления и, разумеется, усидчивости и внимательности. С помощью прозрачных страничек-обводилок ребенок научится рисовать стильных девчонок ЛОЛ и создавать аппликации. А из магнитов можно собирать удивительные композиции на магнитной доске или на холодильнике. Подружек LOL можно нарядить на свой вкус: подбирать платья, обувь и украшения. Много магнитных деталей для бесконечных экспериментов! В каждом комплекте: • раскраска с играми и заданиями; • прозрачный лист для обводилок; • магнитная одевашка.",-,https://img-gorod.ru/28/434/2843456_detail.jpg,16,Мягкая глянцевая,20 x 14.2 x 0.3,90,35000,Нет в наличии,-,-,-,-
2843459,Раскраска с магнитным конструктором. Томас и его друзья. Неразлучные друзья,Е. Новикова,-,-,Детская художественная литература,Раскраски,НД Плэй,Раскраска с магнитным листом,2021,0+,-,-,190,190,0.0,0,978-5-00158-458-2,"Раскраска ""Томас и его друзья. Неразлучные друзья"" с магнитным конструктором из 15-ти деталей. Ребенка ждут увлекательные игры, раскраски и творческие задания. Раскраски с изображением любимых героев способствуют развитию мелкой моторики, образного мышления и, разумеется, усидчивости и внимательности. С помощью прозрачных страничек-обводилок ребенок научится рисовать паровозики и создавать аппликации. А из магнитов можно собирать удивительные композиции на магнитной доске или на холодильнике и отправить паровозики в путешествие. Много магнитных деталей для бесконечных экспериментов! В каждом комплекте: • раскраска с играми и заданиями; • прозрачный лист для обводилок; • магнитный конструктор.",-,https://img-gorod.ru/28/434/2843459_detail.jpg,16,Мягкая бумажная,20 x 14.2 x 0.3,80,35000,Нет в наличии,-,-,-,-
2843473,Звуковая книга. Нажми и слушай. Коровка на ферме,Е. Федорова,-,-,Детская художественная литература,Книги-игрушки/Книги со звуковым модулем,НД Плэй,Звуковая книга для малышей,2020,0+,-,М. Бородавка,320,320,4.0,1,978-5-00158-329-5,"Звуковая книга ""Коровка на ферме"" для самых маленьких читателей. В каждой книге серии своя забавная и поучительная история, яркие картинки с изображением веселых и добрых героев и музыкальный модуль с голосом главного героя. Это отличный способ познакомить ребенка с окружающим миром и увлечь его чтением.",-,https://img-gorod.ru/28/434/2843473_detail.jpg,8,Картон,15.5 x 15.4 x 1,170,5000,Нет в наличии,-,-,-,-
