ID товара,Название,Автор,Цикл,Том,Категория,Подкатегории,Издательство,Серия,Год издания,Возрастные ограничения,Переводчик,Художник,Цена,Цена со скидкой,Рейтинг,Кол-во оценок,ISBN,Аннотация,Отрывок,Обложка,Кол-во страниц,Тип обложки,Формат,Вес,Тираж,Наличие на сайте,Поступит в продажу,Наличие в магазинах,Наличие в местных магазинах,Карта
2953828,Дом зеркал,Мур У.,-,-,Детская художественная литература,Детская фантастика,РИПОЛ классик,Загадочные миры. Фэнтези,2022,6+,И.Г. Константинова,И. Иванов,1011,689,0.0,0,978-5-386-14851-5,"Перед вами третий секретный дневник Улисса Мура. Загадочная атмосфера царит в Килморской бухте. Тут стоит статуя короля, который никогда не существовал, местный вокзал пустует, железная дорога ведет в никуда, ее рельсы внезапно обрываются, здесь невозможно выйти в Интернет и не работают мобильные телефоны. Похоже, даже название городка удалено со всех географических карт специально, чтобы об этом месте никто не узнал. Приключения Джейсона, Джулии и Рика начинаются в Доме зеркал, творении гениального изобретателя Питера Дедалуса, исчезнувшего много лет назад, - в Доме, где все не такое, каким кажется... Серия ""Секретные дневники Улисса Мура"" придется по вкусу всем кто любит приключения, тайны и загадки.",-,https://img-gorod.ru/29/538/2953828_detail.jpg,192,Твердая бумажная,24 x 17 x 1.3,430,-,В наличии,-,-,-,-
2954480,Здравствуй,Меламед Г.М.,-,-,Детская художественная литература,Стихи и песни,Ранок,Вежливые слова,2018,0+,-,А.Ю. Босенко,193,193,0.0,0,978-966-7477-94-3,"Озорные медвежата, волчонок и другие зверушки научились пользоваться вежливыми словами. А знает ли волшебные слова ваш малыш? Замечательные стихи Геннадия Меламеда помогут маленьким непоседам лучше усвоить слова вежливости.",-,https://img-gorod.ru/29/544/2954480_detail.jpg,-,Картон,13.5 x 14.5 x 0.6,70,-,Осталось мало,-,-,-,-
2954481,Извините,Меламед Г.М.,-,-,Детская художественная литература,Стихи и песни,Ранок,Вежливые слова,2018,0+,-,Н.В. Стешенко-Дядечко,193,193,0.0,0,978-966-7477-92-9,"Озорные медвежата, волчонок и другие зверушки научились пользоваться вежливыми словами. А знает ли волшебные слова ваш малыш? Замечательные стихи Геннадия Меламеда помогут маленьким непоседам лучше усвоить слова вежливости.",-,https://img-gorod.ru/29/544/2954481_detail.jpg,-,Картон,13.5 x 14.5 x 0.5,60,-,Осталось мало,-,-,-,-
2954482,Пожалуйста,Меламед Г.М.,-,-,Детская художественная литература,Стихи и песни,Ранок,Вежливые слова,2018,0+,-,А.Ю. Босенко,193,193,0.0,0,978-966-7477-93-6,"Озорные медвежата, волчонок и другие зверушки научились пользоваться вежливыми словами. А знает ли волшебные слова ваш малыш? Замечательные стихи Геннадия Меламеда помогут маленьким непоседам лучше усвоить слова вежливости.",-,https://img-gorod.ru/29/544/2954482_detail.jpg,-,Картон,13.5 x 14.5 x 0.5,60,-,Последний экземпляр,-,-,-,-
2954483,Спасибо,Меламед Г.М.,-,-,Детская художественная литература,Стихи и песни,Ранок,Вежливые слова,2018,0+,-,А.Ю. Босенко,193,193,0.0,0,978-966-7477-91-2,"Озорные медвежата, волчонок и другие зверушки научились пользоваться вежливыми словами. А знает ли волшебные слова ваш малыш? Замечательные стихи Геннадия Меламеда помогут маленьким непоседам лучше усвоить слова вежливости.",-,https://img-gorod.ru/29/544/2954483_detail.jpg,-,Картон,13.5 x 14.5 x 0.5,60,-,Последний экземпляр,-,-,-,-
2954484,Белочка,Новицкий Е.В.,-,-,Детская художественная литература,Стихи и песни,Ранок,Дружные зверята,2018,-,-,"А. Белоконь, Н.В. Стешенко-Дядечка",385,321,0.0,0,978-966-7489-83-0,"""Дружные зверята"" — необычные книги в виде игрушечных зверят с объемными глазками и меховой вставкой. К ним приятно прикасаться и интересно рассматривать. Каждая книга выполнена в форме той зверушки, о которой в ней рассказывается. В книжках вы найдете замечательные стихи о добре, дружбе, отзывчивости и взаимовыручке, которые увлекут ребенка, научат его общаться и находить себе друзей.",-,https://img-gorod.ru/29/544/2954484_detail.jpg,-,Картон,23 x 16 x 0.8,210,-,Осталось мало,-,-,-,-
2954485,Зайчик,Новицкий Е.В.,-,-,Детская художественная литература,Стихи и песни,Ранок,Дружные зверята,2018,-,-,"Е.П. Радченко, Н.В. Стешенко-Дядечка",385,385,0.0,0,978-966-7489-82-3,"""Дружные зверята"" — необычные книги в виде игрушечных зверят с объемными глазками и меховой вставкой. К ним приятно прикасаться и интересно рассматривать. Каждая книга выполнена в форме той зверушки, о которой в ней рассказывается. В книжках вы найдете замечательные стихи о добре, дружбе, отзывчивости и взаимовыручке, которые увлекут ребенка, научат его общаться и находить себе друзей.",-,https://img-gorod.ru/29/544/2954485_detail.jpg,-,Картон,23 x 16 x 0.8,210,-,Осталось мало,-,-,-,-
2954486,Медвежонок,Новицкий Е.В.,-,-,Детская художественная литература,Стихи и песни,Ранок,Дружные зверята,2018,-,-,"К.В. Тельпис, Н.В. Стешенко-Дядечка",385,321,0.0,0,978-966-7489-79-3,"""Дружные зверята"" — необычные книги в виде игрушечных зверят с объемными глазками и меховой вставкой. К ним приятно прикасаться и интересно рассматривать. Каждая книга выполнена в форме той зверушки, о которой в ней рассказывается. В книжках вы найдете замечательные стихи о добре, дружбе, отзывчивости и взаимовыручке, которые увлекут ребенка, научат его общаться и находить себе друзей.",-,https://img-gorod.ru/29/544/2954486_detail.jpg,-,Картон,23 x 16 x 0.7,200,-,Осталось мало,-,-,-,-
2954487,Щенок,Меламед Г.М.,-,-,Детская художественная литература,Стихи и песни,Ранок,Дружные зверята,2018,-,-,"Н.И. Бешкаева, Н.В. Стешенко-Дядечка",385,385,0.0,0,978-966-7489-84-7,"""Дружные зверята"" — необычные книги в виде игрушечных зверят с объемными глазками и меховой вставкой. К ним приятно прикасаться и интересно рассматривать. Каждая книга выполнена в форме той зверушки, о которой в ней рассказывается. В книжках вы найдете замечательные стихи о добре, дружбе, отзывчивости и взаимовыручке, которые увлекут ребенка, научат его общаться и находить себе друзей.",-,https://img-gorod.ru/29/544/2954487_detail.jpg,-,Картон,23 x 16 x 0.8,210,-,Осталось мало,-,-,-,-
2954488,Зайчик Трошка,Новицкий Е.В.,-,-,Детская художественная литература,Стихи и песни,Ранок,Жили-были зверята,2019,-,-,Г.Ю. Бродская,344,344,0.0,0,978-966-7489-18-2,"В этих книжках живут зверята-непоседы. С ними все время приключаются неожиданные истории - смешные и немножко грустные, добрые и поучительные. Ведь зверята, как и маленькие дети, растут, играют, дружат и исследуют мир. Подружившись с ними, ваш малыш обязательно станет добрее, заботливее и послушнее!",-,https://img-gorod.ru/29/544/2954488_detail.jpg,-,Картон,19.5 x 13.5 x 0.7,140,-,Осталось мало,-,-,-,-
2954489,Котик Тишка,Новицкий Е.В.,-,-,Детская художественная литература,Стихи и песни,Ранок,Жили-были зверята,2019,-,-,Е.П. Радченко,344,344,0.0,0,978-966-7489-20-5,"""Дружные зверята"" — необычные книги в виде игрушечных зверят с объемными глазками и меховой вставкой. К ним приятно прикасаться и интересно рассматривать. Каждая книга выполнена в форме той зверушки, о которой в ней рассказывается. В книжках вы найдете замечательные стихи о добре, дружбе, отзывчивости и взаимовыручке, которые увлекут ребенка, научат его общаться и находить себе друзей.",-,https://img-gorod.ru/29/544/2954489_detail.jpg,-,Картон,19 x 14 x 0.8,160,-,Осталось мало,-,-,-,-
2954490,Медвежонок Топа,Новицкий Е.В.,-,-,Детская художественная литература,Стихи и песни,Ранок,Жили-были зверята,2018,0+,-,А.Ю. Босенко,344,287,0.0,0,978-966-7489-16-8,"""Дружные зверята"" — необычные книги в виде игрушечных зверят с объемными глазками и меховой вставкой. К ним приятно прикасаться и интересно рассматривать. Каждая книга выполнена в форме той зверушки, о которой в ней рассказывается. В книжках вы найдете замечательные стихи о добре, дружбе, отзывчивости и взаимовыручке, которые увлекут ребенка, научат его общаться и находить себе друзей.",-,https://img-gorod.ru/29/544/2954490_detail.jpg,-,Картон,19 x 13.5 x 0.8,150,-,Осталось мало,-,-,-,-
2954491,Поросенок Хрюша,Новицкий Е.В.,-,-,Детская художественная литература,Стихи и песни,Ранок,Жили-были зверята,2018,0+,-,Г.Ю. Бродская,344,287,0.0,0,978-966-7489-14-4,"В этих книжках живут зверята-непоседы. С ними все время приключаются неожиданные истории - смешные и немножко грустные, добрые и поучительные. Ведь зверята, как и маленькие дети, растут, играют, дружат и исследуют мир. Подружившись с ними, ваш малыш обязательно станет добрее, заботливее и послушнее!",-,https://img-gorod.ru/29/544/2954491_detail.jpg,-,Картон,19 x 14 x 0.8,150,-,Осталось мало,-,-,-,-
2954492,Зайчик,Солнышко И.,-,-,Детская художественная литература,Стихи и песни,Ранок,Забавные лапки,2020,-,-,Е.П. Радченко,279,239,0.0,0,978-966-7476-69-4,"Серия «Забавные лапки» — это яркие, красочные книжечки в виде забавных зверят с подвижными лапками. Они расскажут малышу о лесных и домашних животных, познакомят с окружающим миром, разовьют воображение и мелкую моторику рук.",-,https://img-gorod.ru/29/544/2954492_detail.jpg,-,Картон,16 x 16 x 0.8,100,-,Осталось мало,-,-,-,-
2954493,Медвежонок,Солнышко И.,-,-,Детская художественная литература,Стихи и песни,Ранок,Забавные лапки,2018,0+,-,А.Н. Цуканова,279,244,0.0,0,978-966-7476-70-0,"Серия «Забавные лапки» — это яркие, красочные книжечки в виде забавных зверят с подвижными лапками. Они расскажут малышу о лесных и домашних животных, познакомят с окружающим миром, разовьют воображение и мелкую моторику рук.",-,https://img-gorod.ru/29/544/2954493_detail.jpg,-,Картон,16 x 16 x 0.8,90,-,Осталось мало,-,-,-,-
2954494,Моем голову без слез,Меламед Г.М.,-,-,Детская художественная литература,Стихи и песни,Ранок,Нужные книжки,2018,0+,-,А.Ю. Босенко,180,180,0.0,0,978-966-7483-69-2,"Серия ""Нужны книги"" - это полезные книги для самых маленьких. Озорные стихи о жизни зверушек помогут легко решить немало сложных детских проблем. Вместе с мишкой малыш попрощается с соской-пустышкой, зайчата научат ребенка мыть голову и проситься на горшок, а мышка - чистить зубки!",-,https://img-gorod.ru/29/544/2954494_detail.jpg,-,Картон,14 x 14 x 1,90,-,Осталось мало,-,-,-,-
2954495,Учимся ходить,Меламед Г.М.,-,-,Детская художественная литература,Стихи и песни,Ранок,Нужные книжки,2018,0+,-,Н.В. Стешенко-Дядечко,180,180,0.0,0,978-966-7483-73-9,"Серия ""Нужны книги"" - это полезные книги для самых маленьких. Озорные стихи о жизни зверушек помогут легко решить немало сложных детских проблем. Вместе с мишкой малыш попрощается с соской-пустышкой, зайчата научат ребенка мыть голову и проситься на горшок, а мышка - чистить зубки!",-,https://img-gorod.ru/29/544/2954495_detail.jpg,-,Картон,14 x 14 x 0.5,90,-,Последний экземпляр,-,-,-,-
2954508,Пряничный домик,Стешенко-Дядечко Н.В.,-,-,Детская художественная литература,Сказки,Ранок,Сказки-домики,2018,-,-,Стешенко-Дядечко Н.В.,251,251,0.0,0,978-966-7490-31-7,"Книжки серии «Сказки-домики» кажутся игрушками, ведь они выглядят как настоящие домики сказочных героев. «Сказки-домики» — это лучшие сказки для самых маленьких. Читая любимые сказки, Вы с малышом проведете множество приятных минут. Новый дизайн не имеет объёмной аппликации и жетона на нитке.",-,https://img-gorod.ru/29/545/2954508_detail.jpg,-,Картон,16.5 x 14.5 x 0.5,100,-,Осталось мало,-,-,-,-
2954514,Считалочка,Новицкий Е.,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Ранок,Сложи цепочку,2018,0+,-,Е.П. Радченко,380,317,0.0,0,978-966-7478-00-1,"Эти необычные книжки с крупными пазлами, которые собираются в цепочку, разработаны специально для самых маленьких. Глядя на собранную последовательность пазлов, ребенок легко вспомнит услышанное стихотворение. А собирая новые последовательности он сможет придумать разные истории с героями книжки. Книжки способствуют развитию: • внимания, памяти, воображения, • логического мышления, • мелкой моторики рук ребенка.",-,https://img-gorod.ru/29/545/2954514_detail.jpg,-,Картон,15.5 x 16 x 1,190,-,Последний экземпляр,-,-,-,-
2954708,Hot Wheels. Книга пазлов,Виноградова Е.,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Лев,Книга пазлов,2022,0+,-,-,314,314,0.0,0,978-5-4471-7648-8,Читаем увлекательную историю и Собираем пазл. Развиваем мелкую моторику и внимание.,-,https://img-gorod.ru/29/547/2954708_detail.jpg,12,Картон,16 x 16.3 x 1.5,260,8000,В наличии,-,23 магазина,19 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2954708
2954710,ДиноСити. Книга пазлов,Пименова Т.,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Лев,Книга пазлов,2022,0+,-,-,314,314,0.0,0,978-5-4471-7644-0,Читаем увлекательную историю и Собираем пазл. Развиваем мелкую моторику и внимание.,-,https://img-gorod.ru/29/547/2954710_detail.jpg,12,Картон,16 x 16.3 x 1.5,260,8000,В наличии,-,23 магазина,19 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2954710
2954712,Команда Флоры. Книга пазлов,Пименова Т.,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Лев,Книга пазлов,2022,0+,-,-,314,314,0.0,0,978-5-4471-7647-1,Читаем увлекательную историю и Собираем пазл. Развиваем мелкую моторику и внимание.,-,https://img-gorod.ru/29/547/2954712_detail.jpg,12,Картон,16 x 16.3 x 1.5,260,8000,В наличии,-,24 магазина,20 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2954712
2954713,Мой маленький пони: Новое поколение. Магия дружбы. Книга пазлов,Виноградова Е.,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Лев,Книга пазлов,2022,0+,-,-,314,314,0.0,0,978-5-4471-7645-7,Читаем увлекательную историю и Собираем пазл. Развиваем мелкую моторику и внимание.,-,https://img-gorod.ru/29/547/2954713_detail.jpg,12,Картон,16 x 16.3 x 1.5,260,8000,В наличии,-,22 магазина,18 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2954713
2954714,Холодное сердце 2. Королевские встречи. Книга пазлов,Виноградова Е.,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Лев,Книга пазлов,2022,0+,-,-,314,314,0.0,0,978-5-4471-7643-3,Читаем увлекательную историю и Собираем пазл. Развиваем мелкую моторику и внимание.,-,https://img-gorod.ru/29/547/2954714_detail.jpg,12,Картон,16 x 16.3 x 1.5,260,8000,В наличии,-,24 магазина,20 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2954714
2954715,Энчантималс. Книга пазлов,Пименова Т.,-,-,Детская художественная литература,Книги-игрушки/Книги со сборными фигурками,Лев,Книга пазлов,2022,0+,-,-,314,314,0.0,0,978-5-4471-7646-4,Читаем увлекательную историю и Собираем пазл. Развиваем мелкую моторику и внимание.,-,https://img-gorod.ru/29/547/2954715_detail.jpg,12,Картон,16 x 16.3 x 1.5,260,8000,В наличии,-,24 магазина,20 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2954715
2955522,Море. Большое путешествие с Николасом. 100 многоразовых наклеек,Агапина М.С.,-,-,Детское творчество и досуг,Все для детских игр/Головоломки. Кроссворды. Загадки,Просвещение,Суперквест для ума,2022,0+,-,-,616,514,0.0,0,978-5-09-099779-9,"Как стать супергероем? И переплыть море? - Это проще простого! А вот как легко ответить на бесконечные вопросы ребенка? С этим посложнее будет. Серия книг о мальчике Николасе и его друге еноте Венике создана как раз для ответов на все каверзные ""почему"" вашего ребёнка. ""Суперквест для ума"" поможет взрослым ловко делать вид, что все на свете им известно! Книги серии - абсолютно новый нон-фикшн для детей. Это веселая научно-популярная детская литература, которая поможет дошкольнику и школьнику навсегда и по уши влюбиться в науку и заражать этой любовью всех, кто будет встречаться ему на пути. Увлекательные путешествия, приключения и открытия в компании с Николасом и Веником. А еще эта серия о дружбе, и о том, что в любой ситуации есть выбор, как поступить.",-,https://img-gorod.ru/29/555/2955522_detail.jpg,48,Мягкая глянцевая,29 x 22 x 0.5,260,1000,Осталось мало,-,-,-,-
2949881,Приключения капитана Врунгеля. Повесть-сказка,Некрасов А.С.,-,-,Детская художественная литература,Приключения,Махаон,Чтение-лучшее учение,2022,0+,-,Челак В.,147,147,0.0,0,978-5-389-22076-8,"Юмористическая повесть о приключениях незадачливого мореплавателя капитана Христофора Бонифатьевича Врунгеля, отправившегося в кругосветное путешествие на двухместной яхте «Беда», впервые увидела свет в 1937 году и с тех пор постоянно  переиздаётся. Она переведена на многие языки, по ней снят многосерийный мультипликационный фильм, полюбившийся не только юным зрителям, но и взрослым.  Книга адресована читателям старшего школьного возраста.",-,https://img-gorod.ru/29/498/2949881_detail.jpg,192,Твердая бумажная,21.6 x 14.5 x 1.2,270,10000,В наличии,-,119 магазинов,71 магазин (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2949881
2942642,Самый добрый Новый год: сборник,"Аверченко А.Т., Чехов А.П., Куприн А.И. и др.",-,-,Детская художественная литература,"Проза для детей. Повести, рассказы",-,Праздник-Праздник,2022,12+,-,-,545,545,3.0,1,978-5-17-151293-4,"""Самый добрый Новый год"" — это, пожалуй, самые известные и самые любимые истории, написанные русскими писателями в жанре святочного рассказа. Традицию авторов-классиков — Аверченко, Чехова, Куприна и других — подхватывают наши современники. Этот сборник станет прекрасным подарком для всей семьи к Новому году и Рождеству.",-,https://img-gorod.ru/29/426/2942642_detail.jpg,288,Твердая бумажная,20.5 x 14.5 x 1.8,370,3000,В наличии,-,35 магазинов,27 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2942642
2948168,Большая копилка секретов для девочек,"Хомич Е.О., <не указано>, Резько И.В.",-,-,Детская научно-популярная литература,Универсальные детские энциклопедии и справочники,АСТ,Моя копилка секретов,2022,6+,-,-,645,645,0.0,0,978-5-17-152941-3,,-,https://img-gorod.ru/29/481/2948168_detail.jpg,128,-,-,-,-,Предзаказ,В ноябре 2022,-,-,-
2948169,Большая копилка секретов для мальчиков,"Хомич Е.О., <не указано>, Резько И.В.",-,-,Детская научно-популярная литература,Универсальные детские энциклопедии и справочники,АСТ,Моя копилка секретов,2022,6+,-,-,645,645,0.0,0,978-5-17-152942-0,,-,https://img-gorod.ru/29/481/2948169_detail.jpg,128,-,-,-,-,Предзаказ,В ноябре 2022,-,-,-
2949542,Животные,"Вайткене Л.Д., Папуниди Е.А., Спектор А.А.",-,-,Детская научно-популярная литература,Естественные науки,АСТ,Энциклопедия для детей Аванта,2022,12+,-,-,1295,1295,5.0,1,978-5-17-152946-8,,-,https://img-gorod.ru/29/495/2949542_detail.jpg,256,-,28 x 21 x 1.3,-,-,Предзаказ,В ноябре 2022,-,-,-
2949543,Динозавры,"Вайткене Л.Д., Папуниди Е.А., Спектор А.А.",-,-,Детская научно-популярная литература,Естественные науки,АСТ,Энциклопедия для детей Аванта,2022,12+,-,-,1295,1295,0.0,0,978-5-17-152947-5,,-,https://img-gorod.ru/29/495/2949543_detail.jpg,256,-,28 x 21 x 1.3,-,-,Предзаказ,В ноябре 2022,-,-,-
2949868,Детство Тёмы. Автобиографическая повесть,Гарин-Михайловский Н.,-,-,Детская художественная литература,"Проза для детей. Повести, рассказы",Махаон,Яркая ленточка,2022,0+,-,Плевин В.,308,308,3.0,1,978-5-389-21853-6,"Изданная впервые больше века назад (1892), автобиографическая повесть «Детство Тёмы» до сих пор близка юным читателям. В чём же секрет её популярности? Почему современные дети с большим интересом следят за приключениями главного героя Тёмы, всей душой сочувствуют его горестям и волнениям, радуются пусть пока небольшим победам юного гимназиста, мечтают вместе с ним и разочаровываются? Всё дело в искренности и правдивости этого произведения, в котором, как писал автор, «нет и тени вымысла… всё без утайки и рисовки».",-,https://img-gorod.ru/29/498/2949868_detail.jpg,144,Интегральная,24 x 17 x 1.2,330,7000,В наличии,-,73 магазина,48 магазинов (Москва),https://www.chitai-gorod.ru/shops/reserve/?elem_id=2949868
2953806,История России для детей и взрослых,Соловьев В.М.,-,-,Детская научно-популярная литература,Общественные науки,Белый город,Русская школа,2022,12+,-,-,4900,4092,0.0,0,978-5-359-01447-2,"Недостаток современного преподавания истории в школе состоит в ""замене"" повествования о людях и событиях сухими фактами и цифрами. Тем самым история теряет свой колорит. А учащиеся не любят этот предмет. Книгой ""История Отечества"" В. Соловьева мы попытались пойти по другому пути и придать истории эмоциональную окраску. Ребенок становится непосредственным участником событий и лучше понимает смысл происходящего. 1500 иллюстраций, 500 рассказов, 25 иллюстрированных словарей. Для старшего школьного возраста.",-,https://img-gorod.ru/29/538/2953806_detail.jpg,336,Твердая глянцевая,25.6 x 20.7 x 2.3,1160,-,Осталось мало,-,-,-,-
2954467,Человек,-,-,-,Детская научно-популярная литература,Первые энциклопедии для малышей (0-6 л.),FunTun,Энциклопедия дошкольника,2020,0+,-,-,233,233,0.0,0,978-5-6041723-9-1,"Вы думаете, вашему сыну или дочурке еще рано знакомиться с энциклопедиями? Если малышу уже исполнилось 2 года - самое время! Рассматривайте вместе картинки, читайте тексты, узнавайте о том, как устроен человек, для чего нам кости и мышцы, как ""путешествует"" еда и многое другое. Книга поможет маленькому любознайке получить общее представление о человеке, выучить новые слова, узнать много интересного о себе.",-,https://img-gorod.ru/29/544/2954467_detail.jpg,32,Мягкая бумажная,24 x 20 x 0.2,130,2000,Осталось мало,-,-,-,-
2954468,Раскраски-находилки «Интересные профессии»,Степанова Ю.,-,-,Детская художественная литература,Раскраски,Ранок,Раскраски-находилки,2020,-,-,Ю. Степанова,251,251,0.0,0,978-966-7503-15-4,"Ищите с интересом, раскрашивайте с удовольствием!  Как, вы еще не знакомы с таким видом раскрасок? Тогда скорее хватайте эту - и узнайте, почему искать и раскрашивать любят дети во всем мире!  Как использовать? Просто! Читаем задания, находим предмет - раскрашиваем!  С этой раскраской ребенок сможет: -Развивать внимательность, находя предметы на страницах. -Тренироваться свободно разговаривать на разные темы. Ведь каждый разворот посвящен отдельному виду транспорта. -Просто весело проводить время, раскрашивая понравившиеся рисунки.",-,https://img-gorod.ru/29/544/2954468_detail.jpg,-,Мягкая бумажная,27.5 x 21.5 x 0.2,100,-,Осталось мало,-,-,-,-
2954469,Раскраски-находилки «Транспорт»,Степанова Ю.,-,-,Детская художественная литература,Раскраски,Ранок,Раскраски-находилки,2020,-,-,Ю. Степанова,251,251,0.0,0,978-966-7503-17-8,"Ищите с интересом, раскрашивайте с удовольствием!  Как, вы еще не знакомы с таким видом раскрасок? Тогда скорее хватайте эту - и узнайте, почему искать и раскрашивать любят дети во всем мире!  Как использовать? Просто! Читаем задания, находим предмет - раскрашиваем!  С этой раскраской ребенок сможет: -Развивать внимательность, находя предметы на страницах. -Тренироваться свободно разговаривать на разные темы. Ведь каждый разворот посвящен отдельному виду транспорта. -Просто весело проводить время, раскрашивая понравившиеся рисунки.",-,https://img-gorod.ru/29/544/2954469_detail.jpg,-,Мягкая бумажная,27.5 x 21.5 x 0.2,100,-,Осталось мало,-,-,-,-
2954478,Как хорошо быть друзьями!,Берг М.,-,-,Детская художественная литература,Сказки,Ранок,Маленькая единорожка Звездочка,2021,-,-,М. Кремер,910,910,2.0,1,978-617-09-5931-7,"Единороги так прекрасны! Они могут летать, исполнять желания и скакать по радуге. Только маленькой единорожке Фине пока это не очень удаётся. Но разве это имеет значение, когда рядом лучшие друзья: эльфийка Уля и летучая мышь Федя? И вот однажды ночью с неба прямо к копытам Фини упала звезда. Сможет ли единорожка вернуть её домой и, наконец, долететь до звёзд? Скорее открывай книгу и читай об увлекательных приключениях единорожки Звёздочки!",-,https://img-gorod.ru/29/544/2954478_detail.jpg,-,Твердая бумажная,28.5 x 22.5 x 0.8,440,-,Последний экземпляр,-,-,-,-
2954498,Заюшкина избушка,Солнышко И.,-,-,Детская художественная литература,Сказки,Ранок,Сказки в стихах,2018,0+,-,Н.В. Стешенко-Дядечко,408,408,0.0,0,978-966-7478-12-4,"В серии «Сказки в стихах» собраны лучшие сказки для самых маленьких в лёгкой стихотворной форме, понятной для малышей. Читая любимые сказки, Вы с малышом проведете множество приятных минут! Замечательные стихи и чудесные иллюстрации не оставят равнодушным маленького читателя. Любимые герои сказок и красочные иллюстрации обязательно порадуют Вашего малыша и помогут привить любовь к чтению.",-,https://img-gorod.ru/29/544/2954498_detail.jpg,-,Картон,23.5 x 16 x 0.6,190,-,Последний экземпляр,-,-,-,-
2954499,Колобок,Солнышко И.,-,-,Детская художественная литература,Сказки,Ранок,Сказки в стихах,2018,0+,-,Н.В. Стешенко-Дядечко,408,341,0.0,0,978-966-7479-23-7,"В серии «Сказки в стихах» собраны лучшие сказки для самых маленьких в лёгкой стихотворной форме, понятной для малышей. Читая любимые сказки, Вы с малышом проведете множество приятных минут! Замечательные стихи и чудесные иллюстрации не оставят равнодушным маленького читателя. Любимые герои сказок и красочные иллюстрации обязательно порадуют Вашего малыша и помогут привить любовь к чтению.",-,https://img-gorod.ru/29/544/2954499_detail.jpg,-,Картон,23.5 x 16 x 0.6,180,-,Осталось мало,-,-,-,-
2954500,Красная шапочка,Солнышко И.,-,-,Детская художественная литература,Сказки,Ранок,Сказки в стихах,2018,0+,-,А.Н. Цуканова,408,341,0.0,0,978-966-7478-16-2,"В серии «Сказки в стихах» собраны лучшие сказки для самых маленьких в лёгкой стихотворной форме, понятной для малышей. Читая любимые сказки, Вы с малышом проведете множество приятных минут! Замечательные стихи и чудесные иллюстрации не оставят равнодушным маленького читателя. Любимые герои сказок и красочные иллюстрации обязательно порадуют Вашего малыша и помогут привить любовь к чтению.",-,https://img-gorod.ru/29/545/2954500_detail.jpg,-,Картон,23.5 x 16 x 0.6,180,-,Осталось мало,-,-,-,-
2954501,Маша и медведь,Солнышко И.,-,-,Детская художественная литература,Сказки,Ранок,Сказки в стихах,2018,0+,-,Н.В. Стешенко-Дядечко,408,408,0.0,0,978-966-7479-25-1,"В серии «Сказки в стихах» собраны лучшие сказки для самых маленьких в лёгкой стихотворной форме, понятной для малышей. Читая любимые сказки, Вы с малышом проведете множество приятных минут! Замечательные стихи и чудесные иллюстрации не оставят равнодушным маленького читателя. Любимые герои сказок и красочные иллюстрации обязательно порадуют Вашего малыша и помогут привить любовь к чтению.",-,https://img-gorod.ru/29/545/2954501_detail.jpg,-,Картон,23.5 x 16 x 0.5,190,-,Осталось мало,-,-,-,-
2954502,Пряничный домик,Солнышко И.,-,-,Детская художественная литература,Сказки,Ранок,Сказки в стихах,2018,0+,-,Н.В. Стешенко-Дядечко,408,408,0.0,0,978-966-7478-18-6,"В серии «Сказки в стихах» собраны лучшие сказки для самых маленьких в лёгкой стихотворной форме, понятной для малышей. Читая любимые сказки, Вы с малышом проведете множество приятных минут! Замечательные стихи и чудесные иллюстрации не оставят равнодушным маленького читателя. Любимые герои сказок и красочные иллюстрации обязательно порадуют Вашего малыша и помогут привить любовь к чтению.",-,https://img-gorod.ru/29/545/2954502_detail.jpg,-,Картон,23.5 x 16 x 0.6,190,-,Осталось мало,-,-,-,-
2954503,Репка,Солнышко И.,-,-,Детская художественная литература,Сказки,Ранок,Сказки в стихах,2017,0+,-,Н.В. Стешенко-Дядечко,408,341,0.0,0,978-966-7479-20-6,"В серии «Сказки в стихах» собраны лучшие сказки для самых маленьких в лёгкой стихотворной форме, понятной для малышей. Читая любимые сказки, Вы с малышом проведете множество приятных минут! Замечательные стихи и чудесные иллюстрации не оставят равнодушным маленького читателя. Любимые герои сказок и красочные иллюстрации обязательно порадуют Вашего малыша и помогут привить любовь к чтению.",-,https://img-gorod.ru/29/545/2954503_detail.jpg,-,Картон,23 x 16 x 0.7,210,-,Осталось мало,-,-,-,-
